STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag),LAST UPDATE
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2016,,4.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2017,,3.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2018,,4.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2019,,6.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2020,,6.7,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2021,,6.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2022,,5.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IS,Iceland,2023,,5.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2009,,17.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2010,,19.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2011,,19.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2012,,21.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2013,,24.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2014,,24.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2015,,23.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2016,,22.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2017,,22.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2018,,21.1,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2019,,19.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2020,,21.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2021,,21.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2022,,17.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2023,,14.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2009,,16.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2010,,19.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2011,,15.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2012,,14.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2013,,13.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2014,,11.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2015,,10.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2016,,10.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2017,,9.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2018,,8.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2019,,10.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2020,,13.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2021,,11.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2022,,9.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2023,,13.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2009,,6.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2010,,5.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2011,,5.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2012,,6.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2013,,6.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2014,,7.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2015,,6.5,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2016,,5.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2017,,6.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2018,,5.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2019,,7.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2020,,8.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2021,,9.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2022,,7.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2023,,7.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2009,,20.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2010,,20.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2011,,17.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2012,,16.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2013,,13.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2014,,12.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2015,,12.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2016,,12.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2017,,11.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2018,,10.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2019,,10.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2020,,11.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2021,,11.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2022,,11.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2023,,9.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2011,,23.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2012,,23.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2013,,23.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,M,Males,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2014,,22.5,,,,02/05/24 23:00:00
